year,sex,age,cohort,p10_guv,p25_guv,p50_guv,p75_guv,n,p10_epuf,p25_epuf,p50_epuf,p75_epuf,p10_cens,p25_cens,p50_cens,p75_cens,gap_p10,gap_p25,gap_p50,gap_p75
2006,1,44,1987,12127.95,27856.14,49402.86,81011.15,18971,11469.319849254189,26345.36836660368,47921.316597873934,77219.18314349354,False,False,False,False,-0.05583707505131482,-0.055760922886457565,-0.03044788891122118,-0.04793888704213688
1988,1,25,1988,6694.827,14278.36,25697.93,37648.64,19405,6248.736566947429,13886.081259883176,23953.49017329848,36798.11533869042,False,False,False,False,-0.06895584460505697,-0.027858114135014222,-0.07029640318411795,-0.02285020117464625
1989,1,26,1988,7210.629,15471.32,27446.32,40622.82,19701,6822.889143281459,14977.073729154421,25793.849200210392,39439.62748677331,False,False,False,False,-0.05527317723871872,-0.03246737355971388,-0.06209603662523598,-0.02955889304330703
1990,1,27,1988,7724.958,16607.94,29274.45,43336.65,19722,7018.339264531436,15791.26334519573,27116.310794780547,41791.02016607355,False,False,False,False,-0.09592976782974516,-0.05042405999778041,-0.076579700767986,-0.03631720943117695
1991,1,28,1988,7813.113,16630.08,29830.06,44616.13,19413,7413.113577304638,16216.185950353894,28108.055647280085,43706.4821328586,False,False,False,False,-0.05255293905867659,-0.025203227601211808,-0.059460396827946765,-0.02059902917486989
1992,1,29,1988,7876.737,17569.56,31534.03,47228.82,19330,7824.074747531262,17002.316278289087,29641.206255070356,46342.59658153132,False,False,False,False,-0.006708245510015151,-0.0328182727601702,-0.0619017837044184,-0.018942748775555834
1993,1,30,1988,8057.734,18076.69,32233.87,48855.79,19424,7927.084157807831,17468.944718132072,30827.54950258601,48149.69636594386,False,False,False,False,-0.01634710515052837,-0.034198546034082886,-0.04460900852943541,-0.01455806534442673
1994,1,31,1988,8913.162,19356.43,34088.03,51254.28,19734,8340.80986056709,18407.3045198722,32212.782909776346,50188.666229964045,False,False,False,False,-0.0663687434420251,-0.050277093405066704,-0.056582937723905505,-0.02100989783088497
1995,1,32,1988,9226.374,20212.37,35450.18,53788.82,19774,8734.695374299336,19300.8591335324,33811.72402954582,52549.05442925246,False,False,False,False,-0.05476305309724592,-0.04614518360807904,-0.047320723414538635,-0.023318535454907474
1996,1,33,1988,9694.875,21387.21,37046.89,56563.55,19917,9104.463907874995,20278.124158448853,35176.33782588066,55040.622715789745,False,False,False,False,-0.06283256279291365,-0.05325040247739599,-0.0518107718914587,-0.02729327738567553
1997,1,34,1988,10948.81,22722.11,39221.26,60328.3,20013,9763.616423159832,21290.108033834633,37291.59050512436,58581.69853895899,False,False,False,False,-0.11456790760415986,-0.06509590597326184,-0.050451101114108485,-0.029378977521582427
1998,1,35,1988,11791.4,24496.57,41989.89,64688.54,19917,11169.670357165196,23550.509789203727,40372.30249577782,62442.49452680302,False,False,False,False,-0.05416835099742173,-0.0393856404216889,-0.039284906960555546,-0.03533801499431709
1999,1,36,1988,12200.16,25393.68,43898.82,67764.66,20046,11538.360251510296,24402.968807791887,41776.821600295894,65649.29108617926,False,False,False,False,-0.05577190801356229,-0.0397955268181443,-0.04954576188400243,-0.031714017808202134
2000,1,37,1988,12845.44,26843.83,45310.36,70778.68,20065,11645.912524659578,25232.810470095752,43478.073425395756,68581.48486743974,False,False,False,False,-0.09803362235407921,-0.06189084896129509,-0.04127895208563265,-0.03153522699668584
2001,1,38,1988,13116.43,26980.6,46146.18,72956.66,20010,11298.513028700905,25136.01774924471,44178.45543806646,69822.27152567975,False,False,False,False,-0.1491945161514187,-0.07081630158619778,-0.043576947237072054,-0.04391253103598904
2002,1,39,1988,12603.14,26853.54,46470.39,74233.38,19745,11023.518177795375,24928.183152059995,44720.40897128351,71402.33365162913,False,False,False,False,-0.1339149826023752,-0.07439863893588738,-0.03838536161401583,-0.03888336123551217
2003,1,40,1988,12562.68,27319.25,47112.19,75722.47,19472,11055.451514182616,25059.023432147264,45204.51285799114,72474.62659297492,False,False,False,False,-0.12780685806825928,-0.08635760238940667,-0.041334854731651945,-0.04383842341261045
2004,1,41,1988,12131.13,27128.34,47926.1,77209.41,19343,11512.337380020734,26142.599467130418,46169.26970112482,74350.51224596724,False,False,False,False,-0.05235560011019637,-0.03701279063188292,-0.03734582241063327,-0.03773077825529523
2005,1,42,1988,11196.06,26532.81,48196.19,78009.88,19169,11659.531112821236,26117.349692719567,46638.124451284944,75786.95223333803,False,False,False,False,0.04056203610947425,-0.015782247697548036,-0.03286164436411135,-0.02890934162799453
2006,1,43,1988,11855.42,27338.37,48931.97,79524.24,18904,11355.762226984345,26231.810744333838,47580.6437310644,78354.75936619198,False,False,False,False,-0.04305984668348083,-0.041318385084065865,-0.028004931858969316,-0.014815168947423867
1989,1,25,1989,6416.844,14015.21,25306.26,37662.35,19415,6323.653352309645,13812.190216886855,23796.906036323137,36111.38888029455,False,False,False,False,-0.014629304827886812,-0.014591617160497906,-0.06149622220447744,-0.04205262467340514
1990,1,26,1989,7106.068,15170.78,26918.52,39999.75,19566,6539.816132858838,14674.709371293002,25521.233689205223,38760.37366548043,False,False,False,False,-0.08304001609891289,-0.033245648132688654,-0.05330372619181293,-0.031474776626037516
1991,1,27,1989,7363.693,15752.87,28060.18,41823.86,19338,6795.354112529251,15135.10688699697,26563.65698534162,40617.68480898166,False,False,False,False,-0.08032241326643974,-0.04000556620502616,-0.05480748664784742,-0.029263431880263476
1992,1,28,1989,7739.815,16498.27,29558.45,44330.91,19085,7372.685819789073,16250.001398718774,28287.039471843793,43483.800039164125,False,False,False,False,-0.04859571967004624,-0.015162532073955582,-0.04396592842477528,-0.019293720566549433
1993,1,29,1989,8037.183,17286.92,30409.18,46201.69,19226,7633.4884482593925,16881.753299035197,29359.570954843817,45213.73927045948,False,False,False,False,-0.05153370624324631,-0.023716793974865744,-0.0351259461266085,-0.021615370694798523
1994,1,30,1989,8685.947,18430.31,32381.04,48963.43,19411,8197.002794005588,17975.883320187695,31349.940510407338,47887.753164980015,False,False,False,False,-0.05793785779311817,-0.024965547946110705,-0.032360696842954506,-0.022213896265901034
1995,1,31,1989,9247.507,19864.39,34232.96,51424.82,19571,8593.813190842895,19019.09476661952,32684.66656189429,50576.70386086228,False,False,False,False,-0.07331145372945146,-0.043485219299791114,-0.04628286720771726,-0.01662986301878014
1996,1,32,1989,9667.285,20840.95,35943.32,54163.29,19657,9380.356753568178,20140.177735602265,34486.60571164771,52971.426373090886,False,False,False,False,-0.030129709065575227,-0.034203089002296995,-0.04137224486105898,-0.02225072956107726
1997,1,33,1989,10670.82,22509.2,38368.3,58150.47,19745,9899.22220681483,21290.108033834633,36749.167370504365,56276.40021682403,False,False,False,False,-0.07505672425888746,-0.05568156124110866,-0.04311602901311584,-0.03275869330888812
1998,1,34,1989,11794.1,24243.57,40668.37,62381.94,19776,10765.947332207417,23012.212422593355,39430.28210420967,60154.73071870895,False,False,False,False,-0.0912112783514917,-0.05212637767738693,-0.030916538012255284,-0.036355722389384906
1999,1,35,1989,11909.71,25075.38,42666.73,65775.28,19902,11140.485760078906,23872.469485883368,40848.447786955985,63659.918629022315,False,False,False,False,-0.0667681952019668,-0.04916059764018532,-0.043550636912665856,-0.032688940212719564
2000,1,36,1989,12939.9,26418.11,44407.16,68858.4,19932,11516.513496607804,24844.613385940433,42831.078285136886,67287.494586922,False,False,False,False,-0.116533599470891,-0.06140879592832256,-0.03613675045658591,-0.02307781864997081
2001,1,37,1989,12649.26,26640.37,45262.61,71137.47,19831,11679.361782477341,25136.01774924471,43289.80834592145,68552.7756797583,False,False,False,False,-0.07977538144276694,-0.05812594682316184,-0.044564071126241084,-0.03701030570540003
2002,1,38,1989,12248.63,26368.76,45882.89,72385.68,19494,11274.05268183618,25053.4504040804,44219.3399632019,70149.6611314251,False,False,False,False,-0.08291023149227035,-0.05116841739987639,-0.03693003157451264,-0.031377513864881905
2003,1,39,1989,11976.74,26475.35,46194.59,73703.01,19267,11178.2898643402,25059.023432147264,44590.32110720321,72474.62659297492,False,False,False,False,-0.06899294326237033,-0.054980131898426536,-0.0353458717227241,-0.016807117033519448
2004,1,40,1989,11783.36,26356.06,46827.63,75433.39,19088,11512.337380020734,25662.918742962887,46049.349520082935,74350.51224596724,False,False,False,False,-0.023269090787646156,-0.026651130048725644,-0.01675977624294479,-0.014459452647283388
2005,1,41,1989,10827.31,25829.07,46877.14,76327.78,18955,11542.935801693024,25767.56375933493,46521.52914015673,75786.95223333803,False,False,False,False,0.06400198490936136,-0.0023841194790164433,-0.007614938874926781,-0.00711081744121877
2006,1,42,1989,11089.57,26574.18,48008.14,78941.84,18710,11809.992716063718,26345.36836660368,47580.6437310644,77219.18314349354,False,False,False,False,0.06294098650843845,-0.008647581710260194,-0.008944545633808127,-0.022063466327410027
1990,1,25,1990,6445.707,13690.55,24852.9,36903.7,18214,6220.800711743773,13558.155397390274,23288.125741399763,35410.71174377225,False,False,False,False,-0.03551569755723706,-0.009717573185661492,-0.065030840098751,-0.04129745102229204
1991,1,26,1990,6535.895,14205.38,25908.83,38809.2,18048,6332.034513947711,14054.027823640043,24401.498858627765,37528.88748510473,False,False,False,False,-0.03168769983505794,-0.01071173355764541,-0.059939278199356405,-0.033546362565987524
1992,1,27,1990,7244.792,15458.57,27805.56,41613.55,17999,6921.296892046886,15196.760567320334,26180.557809046913,40625.00349679693,False,False,False,False,-0.0456797016901054,-0.017081257547554914,-0.06021893375820407,-0.024042108660545736
1993,1,28,1990,7639.36,16381.17,28797.34,43732.55,18079,7486.690593485174,16000.966170389882,27891.592407101627,42864.97359407198,False,False,False,False,-0.020186973474858563,-0.023483398379444038,-0.0319577257678878,-0.020037649990951818
1994,1,29,1990,8411.275,17622.12,30648.16,46443.93,18376,7909.388660882585,17256.847987380184,29624.25571166932,45730.64716655749,False,False,False,False,-0.06152257579996284,-0.0209458816156594,-0.03397915247080359,-0.015477089098612668
1995,1,30,1990,8665.663,18744.38,32583.23,49094.63,18491,8312.048823930014,18173.801665880877,31557.60909424276,48181.70674210279,False,False,False,False,-0.04166230726635298,-0.030912886009637153,-0.031983003199034535,-0.018770239338482826
1996,1,31,1990,9130.674,19691.85,34041.04,51729.91,18585,8828.571062181814,19312.499198522717,33520.980751721574,51316.06929893179,False,False,False,False,-0.03364634053721592,-0.019452331402900296,-0.015395321641117853,-0.008032199389724198
1997,1,32,1990,10023.98,21296.89,36735.61,55926.54,18734,10034.827990469828,20747.684899214644,35935.532668574386,54513.525029309065,False,False,False,False,0.0010816187614509191,-0.026126383335298584,-0.022020010427761808,-0.02559020732022368
1998,1,33,1990,11232.92,23421.32,39547.36,60990.44,18828,10496.798648902231,22339.340714330392,38488.26171264152,58943.561643835616,False,False,False,False,-0.06777843266686373,-0.04729743690387109,-0.02714563681313612,-0.034136726798758205
1999,1,34,1990,11851.35,24697.4,41613.69,64821.71,18907,11007.860929601777,23607.21982492911,40450.5732955246,62333.67032425102,False,False,False,False,-0.07383213760715768,-0.04514538490423103,-0.028348383322003956,-0.03913884366884881
2000,1,35,1990,12613.82,25514.9,43487.13,68501.26,18983,11516.513496607804,24585.815329836885,42313.4821729298,65993.50430640427,False,False,False,False,-0.09101107668402514,-0.03709293121999772,-0.027359269488010735,-0.03729582167662937
2001,1,36,1990,12303.95,25593.04,44074.36,69892.09,18877,11298.513028700905,24501.269826283984,43035.90917673716,68552.7756797583,False,False,False,False,-0.08524922235684529,-0.0435954936689931,-0.023843343147780135,-0.019348584671736797
2002,1,37,1990,11968.03,25851.4,45208.95,71360.99,18568,11274.05268183618,24928.183152059995,43843.53820714069,70149.6611314251,False,False,False,False,-0.05973506540389398,-0.03636574119145884,-0.030667729423806207,-0.017120385585398627
2003,1,38,1990,12057.81,26063.84,45963.65,73679.67,18459,10932.613164025031,24813.346731832095,44344.644406888045,71246.24309139908,False,False,False,False,-0.09796222736093861,-0.04916723002789271,-0.03585892270223831,-0.03358482389286565
2004,1,39,1990,11533.92,25743.27,46148.88,74875.77,18382,11632.257561062617,25542.998561921002,45329.82843383164,73151.31043554841,False,False,False,False,0.008489803849355685,-0.007809983516864876,-0.01790741184584645,-0.023300298521842254
2005,1,40,1990,10740.95,25480.38,46523.36,75354.52,18206,11776.126423949449,26117.349692719567,46288.3385179003,74620.9991220559,False,False,False,False,0.0920107581132709,0.024691088421550145,-0.005064490537133063,-0.009781952831218785
2006,1,41,1990,10969.23,26177.61,47225.5,77884.79,17980,11923.550338333562,26799.598855683053,47126.41324198503,77219.18314349354,False,False,False,False,0.08342138407274459,0.023482454080668375,-0.0021003664056696188,-0.00858277101415006
1991,1,25,1991,6117.363,13277.2,23754.4,35729.66,17039,5868.714915366171,12664.069027895423,22393.780598107758,34131.2104288401,False,False,False,False,-0.04149543557061871,-0.04727950516213815,-0.058984508041057364,-0.04576892864143416
1992,1,26,1991,6743.75,14202.2,25763.78,38346.99,16974,6620.37094021876,13993.056760007834,24375.002098078163,37164.35505077349,False,False,False,False,-0.018464748379522014,-0.014835621304551806,-0.055411526642545825,-0.03132593276436861
1993,1,27,1991,7046.297,15293.4,27201.64,40638.05,17174,7046.297029162516,14973.381186970348,26130.018149811,39929.016498587596,False,False,False,False,4.138700928952692e-09,-0.021147325660330243,-0.040192491473031035,-0.01760152970271277
1994,1,28,1991,7840.361,16897.33,29339.52,43993.46,17426,7621.774527759582,16250.198521449674,28186.185046054303,42998.31290188897,False,False,False,False,-0.028275658975103226,-0.03905049587618399,-0.040103446738915124,-0.02288010642308123
1995,1,29,1991,8733.286,18175.21,31171.59,46741.89,17646,7889.40227356069,17328.50856514223,30007.905076221912,45786.70962334329,False,False,False,False,-0.10162132771901299,-0.04770553853052592,-0.03804625357316421,-0.02064689863767555
1996,1,30,1991,9374.839,19824.28,33534.78,50422.18,17755,8276.785370795451,18484.820661443173,32003.570100409077,48695.08726484657,False,False,False,False,-0.12457474560535985,-0.06995755858169629,-0.04673564700553056,-0.03485301015436518
1997,1,31,1991,10291.12,21359.27,36106.39,54181.29,17843,9356.799072194839,19798.44441362966,34308.26326471441,52343.8324908291,False,False,False,False,-0.0951781349255206,-0.07588246783211605,-0.0510836213198763,-0.03450152849492016
1998,1,32,1991,11498.03,23442.85,38913.52,59056.61,17961,10362.22430724964,21801.04334772002,37277.09263776818,56790.37217739413,False,False,False,False,-0.1040088010888652,-0.07260771571147706,-0.04296274848888016,-0.0391296679728061
1999,1,33,1991,11542.34,24649.65,41341.81,62792.55,18071,10875.236099124646,23076.72050302059,39389.57465170756,60211.67303661694,False,False,False,False,-0.059533726484481055,-0.06593836265123942,-0.04837315801406239,-0.04197019808322801
2000,1,34,1991,12254.09,25985.91,43014.82,66107.38,18116,11387.11446855603,23938.82018957802,41019.491892412065,63664.32180147235,False,False,False,False,-0.07337735247425149,-0.08205305110825903,-0.04749734173591121,-0.03765608128509425
2001,1,35,1991,12145.27,25956.11,44460.29,68861.27,18078,10790.714690332325,23993.471487915405,41893.36291540785,66013.7839879154,False,False,False,False,-0.11825378014071034,-0.07862526268450029,-0.059469019824370355,-0.04223033243602394
